 PdfType: central
 Format: lhagrid1
 ---
0.100000E-01 0.200000E-01 0.300000E-01 0.400000E-01 0.500000E-01 0.600000E-01 0.700000E-01 0.800000E-01 0.900000E-01 0.950000E-01 0.100000E+00 0.125000E+00 0.150000E+00 0.175000E+00 0.200000E+00 0.225000E+00 0.250000E+00 0.275000E+00 0.300000E+00 0.325000E+00 0.350000E+00 0.375000E+00 0.400000E+00 0.425000E+00 0.450000E+00 0.475000E+00 0.500000E+00 0.525000E+00 0.550000E+00 0.575000E+00 0.600000E+00 0.625000E+00 0.650000E+00 0.675000E+00 0.700000E+00 0.725000E+00 0.750000E+00 0.775000E+00 0.800000E+00 0.825000E+00 0.850000E+00 0.875000E+00 0.900000E+00 0.925000E+00 0.950000E+00 0.975000E+00 0.100000E+01 
0.100000E+01 0.111803E+01 0.122474E+01 0.158114E+01 0.200000E+01 0.252982E+01 0.316228E+01 0.387298E+01 0.500000E+01 0.632456E+01 0.800000E+01 0.100000E+02 0.134164E+02 0.178885E+02 0.240832E+02 0.316228E+02 0.424264E+02 0.565685E+02 0.761577E+02 0.100000E+03 0.134164E+03 0.178885E+03 0.240832E+03 0.316228E+03 
 -3 -2 -1 1 2 3 21
-.135362E+01  -.134608E+01  -.121569E+01  -.134604E+01  -.121598E+01  -.135362E+01  0.000000E+00  
-.138300E+01  -.137666E+01  -.122289E+01  -.137667E+01  -.122328E+01  -.138300E+01  0.000000E+00  
-.138095E+01  -.137556E+01  -.120558E+01  -.137556E+01  -.120602E+01  -.138095E+01  0.000000E+00  
-.130115E+01  -.129806E+01  -.109252E+01  -.129806E+01  -.109313E+01  -.130115E+01  0.000000E+00  
-.117452E+01  -.117324E+01  -.943289E+00  -.117328E+01  -.944000E+00  -.117452E+01  0.000000E+00  
-.101101E+01  -.101142E+01  -.761991E+00  -.101143E+01  -.762776E+00  -.101101E+01  0.000000E+00  
-.838660E+00  -.840539E+00  -.575821E+00  -.840502E+00  -.576691E+00  -.838660E+00  0.000000E+00  
-.676082E+00  -.679102E+00  -.402755E+00  -.679251E+00  -.403555E+00  -.676082E+00  0.000000E+00  
-.473959E+00  -.478196E+00  -.189269E+00  -.478339E+00  -.190105E+00  -.473959E+00  0.000000E+00  
-.299856E+00  -.305466E+00  -.710967E-02  -.305610E+00  -.796186E-02  -.299856E+00  0.000000E+00  
-.127162E+00  -.134002E+00  0.173223E+00  -.133726E+00  0.171842E+00  -.127162E+00  0.000000E+00  
0.334332E-01  0.256645E-01  0.339933E+00  0.259742E-01  0.338592E+00  0.334332E-01  0.000000E+00  
