 PdfType: central
 Format: lhagrid1
 ---
0.100000E-01 0.200000E-01 0.300000E-01 0.400000E-01 0.500000E-01 0.600000E-01 0.700000E-01 0.800000E-01 0.900000E-01 0.950000E-01 0.100000E+00 0.125000E+00 0.150000E+00 0.175000E+00 0.200000E+00 0.225000E+00 0.250000E+00 0.275000E+00 0.300000E+00 0.325000E+00 0.350000E+00 0.375000E+00 0.400000E+00 0.425000E+00 0.450000E+00 0.475000E+00 0.500000E+00 0.525000E+00 0.550000E+00 0.575000E+00 0.600000E+00 0.625000E+00 0.650000E+00 0.675000E+00 0.700000E+00 0.725000E+00 0.750000E+00 0.775000E+00 0.800000E+00 0.825000E+00 0.850000E+00 0.875000E+00 0.900000E+00 0.925000E+00 0.950000E+00 0.975000E+00 0.100000E+01 
0.100000E+01 0.111803E+01 0.122474E+01 0.158114E+01 0.200000E+01 0.252982E+01 0.316228E+01 0.387298E+01 0.500000E+01 0.632456E+01 0.800000E+01 0.100000E+02 0.134164E+02 0.178885E+02 0.240832E+02 0.316228E+02 0.424264E+02 0.565685E+02 0.761577E+02 0.100000E+03 0.134164E+03 0.178885E+03 0.240832E+03 0.316228E+03 
 -3 -2 -1 1 2 3 21
0.129700E+01  0.126550E+01  0.173340E+01  0.126560E+01  0.173150E+01  0.129700E+01  0.000000E+00  
0.137200E+01  0.133935E+01  0.180655E+01  0.133945E+01  0.180465E+01  0.137200E+01  0.000000E+00  
0.144600E+01  0.141285E+01  0.187910E+01  0.141290E+01  0.187715E+01  0.144600E+01  0.000000E+00  
0.151250E+01  0.147785E+01  0.194310E+01  0.147790E+01  0.194115E+01  0.151250E+01  0.000000E+00  
0.157500E+01  0.153995E+01  0.200400E+01  0.154000E+01  0.200205E+01  0.157500E+01  0.000000E+00  
0.162800E+01  0.159205E+01  0.205490E+01  0.159210E+01  0.205295E+01  0.162800E+01  0.000000E+00  
0.168000E+01  0.164370E+01  0.210525E+01  0.164375E+01  0.210330E+01  0.168000E+01  0.000000E+00  
0.172750E+01  0.168985E+01  0.215010E+01  0.168990E+01  0.214815E+01  0.172750E+01  0.000000E+00  
0.177200E+01  0.173360E+01  0.219240E+01  0.173360E+01  0.219040E+01  0.177200E+01  0.000000E+00  
0.180940E+01  0.177065E+01  0.222811E+01  0.177070E+01  0.222616E+01  0.180940E+01  0.000000E+00  
0.347250E-01  0.174500E-01  0.526700E+00  0.174000E-01  0.524950E+00  0.347250E-01  0.000000E+00  
0.756500E-01  0.560000E-01  0.567900E+00  0.560000E-01  0.566100E+00  0.756500E-01  0.000000E+00  
0.116400E+00  0.950000E-01  0.608300E+00  0.950000E-01  0.606500E+00  0.116400E+00  0.000000E+00  
0.241400E+00  0.215900E+00  0.730850E+00  0.215950E+00  0.729000E+00  0.241400E+00  0.000000E+00  
0.359000E+00  0.330150E+00  0.844800E+00  0.330200E+00  0.842850E+00  0.359000E+00  0.000000E+00  
0.471750E+00  0.440350E+00  0.953650E+00  0.440350E+00  0.951650E+00  0.471750E+00  0.000000E+00  
0.571000E+00  0.537750E+00  0.104920E+01  0.537800E+00  0.104725E+01  0.571000E+00  0.000000E+00  
0.654500E+00  0.619300E+00  0.112870E+01  0.619300E+00  0.112670E+01  0.654500E+00  0.000000E+00  
0.754000E+00  0.716800E+00  0.122320E+01  0.716800E+00  0.122120E+01  0.754000E+00  0.000000E+00  
0.834500E+00  0.795700E+00  0.129930E+01  0.795700E+00  0.129730E+01  0.834500E+00  0.000000E+00  
0.907500E+00  0.867200E+00  0.136785E+01  0.867150E+00  0.136580E+01  0.907500E+00  0.000000E+00  
0.971000E+00  0.929100E+00  0.142740E+01  0.929600E+00  0.142490E+01  0.971000E+00  0.000000E+00  
0.104600E+01  0.100305E+01  0.149700E+01  0.100300E+01  0.149495E+01  0.104600E+01  0.000000E+00  
0.111150E+01  0.106695E+01  0.155710E+01  0.106690E+01  0.155505E+01  0.111150E+01  0.000000E+00  
0.117150E+01  0.112590E+01  0.161215E+01  0.112585E+01  0.161010E+01  0.117150E+01  0.000000E+00  
0.122050E+01  0.117415E+01  0.165690E+01  0.117410E+01  0.165485E+01  0.122050E+01  0.000000E+00  
0.126800E+01  0.122055E+01  0.169955E+01  0.122045E+01  0.169745E+01  0.126800E+01  0.000000E+00  
0.130950E+01  0.126085E+01  0.173620E+01  0.126080E+01  0.173415E+01  0.130950E+01  0.000000E+00  
0.134750E+01  0.129820E+01  0.176985E+01  0.129815E+01  0.176780E+01  0.134750E+01  0.000000E+00  
0.137900E+01  0.132885E+01  0.179720E+01  0.132880E+01  0.179515E+01  0.137900E+01  0.000000E+00  
0.140950E+01  0.135860E+01  0.182345E+01  0.135855E+01  0.182140E+01  0.140950E+01  0.000000E+00  
0.143600E+01  0.138475E+01  0.184630E+01  0.138470E+01  0.184425E+01  0.143600E+01  0.000000E+00  
0.146050E+01  0.140895E+01  0.186710E+01  0.140890E+01  0.186505E+01  0.146050E+01  0.000000E+00  
0.148095E+01  0.142845E+01  0.188356E+01  0.142835E+01  0.188146E+01  0.148095E+01  0.000000E+00  
0.622000E-01  0.331000E-01  0.587400E+00  0.331000E-01  0.585400E+00  0.622000E-01  0.000000E+00  
0.117600E+00  0.857000E-01  0.638200E+00  0.857000E-01  0.636200E+00  0.117600E+00  0.000000E+00  
0.165400E+00  0.131400E+00  0.682050E+00  0.131450E+00  0.680000E+00  0.165400E+00  0.000000E+00  
0.296600E+00  0.257850E+00  0.802250E+00  0.257750E+00  0.800150E+00  0.296600E+00  0.000000E+00  
0.409750E+00  0.367500E+00  0.906050E+00  0.367950E+00  0.903500E+00  0.409750E+00  0.000000E+00  
0.511500E+00  0.466750E+00  0.998300E+00  0.466700E+00  0.996250E+00  0.511500E+00  0.000000E+00  
0.598000E+00  0.550850E+00  0.107625E+01  0.550750E+00  0.107415E+01  0.598000E+00  0.000000E+00  
0.667500E+00  0.618600E+00  0.113900E+01  0.619000E+00  0.113640E+01  0.667500E+00  0.000000E+00  
0.749500E+00  0.698650E+00  0.121150E+01  0.698500E+00  0.120935E+01  0.749500E+00  0.000000E+00  
0.813500E+00  0.761100E+00  0.126800E+01  0.761000E+00  0.126590E+01  0.813500E+00  0.000000E+00  
0.870500E+00  0.817050E+00  0.131810E+01  0.816900E+00  0.131595E+01  0.870500E+00  0.000000E+00  
0.918500E+00  0.863700E+00  0.135990E+01  0.864100E+00  0.135730E+01  0.918500E+00  0.000000E+00  
0.974500E+00  0.918600E+00  0.140750E+01  0.918500E+00  0.140540E+01  0.974500E+00  0.000000E+00  
0.102200E+01  0.964800E+00  0.144730E+01  0.964700E+00  0.144520E+01  0.102200E+01  0.000000E+00  
0.106450E+01  0.100650E+01  0.148265E+01  0.100635E+01  0.148050E+01  0.106450E+01  0.000000E+00  
0.109850E+01  0.103925E+01  0.151035E+01  0.103965E+01  0.150775E+01  0.109850E+01  0.000000E+00  
0.113050E+01  0.107065E+01  0.153545E+01  0.107055E+01  0.153335E+01  0.113050E+01  0.000000E+00  
0.115750E+01  0.109740E+01  0.155675E+01  0.109725E+01  0.155460E+01  0.115750E+01  0.000000E+00  
0.118200E+01  0.112110E+01  0.157505E+01  0.112095E+01  0.157290E+01  0.118200E+01  0.000000E+00  
0.120150E+01  0.114045E+01  0.158965E+01  0.114035E+01  0.158755E+01  0.120150E+01  0.000000E+00  
0.122000E+01  0.115845E+01  0.160270E+01  0.115830E+01  0.160055E+01  0.122000E+01  0.000000E+00  
0.123600E+01  0.117375E+01  0.161335E+01  0.117365E+01  0.161125E+01  0.123600E+01  0.000000E+00  
0.125000E+01  0.118760E+01  0.162250E+01  0.118750E+01  0.162040E+01  0.125000E+01  0.000000E+00  
0.126097E+01  0.119862E+01  0.162943E+01  0.119852E+01  0.162733E+01  0.126097E+01  0.000000E+00  
0.950500E-01  0.528500E-01  0.627150E+00  0.528500E-01  0.624950E+00  0.950500E-01  0.000000E+00  
0.157700E+00  0.112550E+00  0.680800E+00  0.112600E+00  0.678550E+00  0.157700E+00  0.000000E+00  
0.208100E+00  0.160900E+00  0.724150E+00  0.160850E+00  0.721900E+00  0.208100E+00  0.000000E+00  
0.337900E+00  0.286150E+00  0.836000E+00  0.286000E+00  0.833850E+00  0.337900E+00  0.000000E+00  
0.443500E+00  0.388400E+00  0.926750E+00  0.388250E+00  0.924600E+00  0.443500E+00  0.000000E+00  
0.534500E+00  0.476800E+00  0.100485E+01  0.477150E+00  0.100220E+01  0.534500E+00  0.000000E+00  
0.609000E+00  0.549600E+00  0.106755E+01  0.549450E+00  0.106540E+01  0.609000E+00  0.000000E+00  
0.668000E+00  0.606750E+00  0.111645E+01  0.606550E+00  0.111425E+01  0.668000E+00  0.000000E+00  
0.735500E+00  0.672250E+00  0.117240E+01  0.672600E+00  0.116975E+01  0.735500E+00  0.000000E+00  
0.787000E+00  0.722950E+00  0.121475E+01  0.723250E+00  0.121205E+01  0.787000E+00  0.000000E+00  
0.832000E+00  0.766900E+00  0.125075E+01  0.767250E+00  0.124810E+01  0.832000E+00  0.000000E+00  
0.869500E+00  0.803450E+00  0.128020E+01  0.803800E+00  0.127755E+01  0.869500E+00  0.000000E+00  
0.912000E+00  0.844900E+00  0.131275E+01  0.845250E+00  0.131010E+01  0.912000E+00  0.000000E+00  
0.947000E+00  0.879500E+00  0.133870E+01  0.879300E+00  0.133650E+01  0.947000E+00  0.000000E+00  
0.977500E+00  0.909450E+00  0.136070E+01  0.909300E+00  0.135855E+01  0.977500E+00  0.000000E+00  
0.100150E+01  0.932900E+00  0.137725E+01  0.932750E+00  0.137510E+01  0.100150E+01  0.000000E+00  
0.102350E+01  0.954400E+00  0.139170E+01  0.954300E+00  0.138960E+01  0.102350E+01  0.000000E+00  
0.104150E+01  0.972200E+00  0.140295E+01  0.972050E+00  0.140080E+01  0.104150E+01  0.000000E+00  
0.105700E+01  0.987400E+00  0.141175E+01  0.987250E+00  0.140960E+01  0.105700E+01  0.000000E+00  
0.106950E+01  0.999200E+00  0.141840E+01  0.999600E+00  0.141580E+01  0.106950E+01  0.000000E+00  
0.108050E+01  0.101060E+01  0.142350E+01  0.101050E+01  0.142140E+01  0.108050E+01  0.000000E+00  
0.108950E+01  0.101930E+01  0.142680E+01  0.101920E+01  0.142470E+01  0.108950E+01  0.000000E+00  
0.109700E+01  0.102700E+01  0.142915E+01  0.102685E+01  0.142700E+01  0.109700E+01  0.000000E+00  
0.110298E+01  0.103278E+01  0.143030E+01  0.103268E+01  0.142820E+01  0.110298E+01  0.000000E+00  
0.131250E+00  0.757000E-01  0.650900E+00  0.757000E-01  0.648500E+00  0.131250E+00  0.000000E+00  
0.196900E+00  0.138500E+00  0.704000E+00  0.138500E+00  0.701600E+00  0.196900E+00  0.000000E+00  
0.247450E+00  0.187150E+00  0.745050E+00  0.187150E+00  0.742650E+00  0.247450E+00  0.000000E+00  
0.371900E+00  0.307250E+00  0.846450E+00  0.307550E+00  0.843750E+00  0.371900E+00  0.000000E+00  
0.468800E+00  0.401500E+00  0.924700E+00  0.401300E+00  0.922500E+00  0.468800E+00  0.000000E+00  
0.549500E+00  0.480050E+00  0.989700E+00  0.480300E+00  0.986950E+00  0.549500E+00  0.000000E+00  
0.614000E+00  0.542600E+00  0.104010E+01  0.542900E+00  0.103740E+01  0.614000E+00  0.000000E+00  
0.663500E+00  0.591200E+00  0.107850E+01  0.591500E+00  0.107580E+01  0.663500E+00  0.000000E+00  
